event_id,user_id,event_type,timestamp
7854,424,transfer,2026-02-03 14:27:54.969179
7855,796,login,2026-02-20 07:09:39.969179
7856,479,payment_click,2026-01-26 09:01:15.969179
7857,96,transfer,2026-03-11 13:28:59.969179
7858,610,login,2026-03-10 01:01:34.969179
7859,55,login,2026-01-14 21:22:54.969179
7860,946,transfer,2026-02-11 20:28:52.969179
7861,278,login,2026-01-01 08:16:14.969179
7862,413,transfer,2026-01-11 17:20:10.969179
7863,245,login,2026-03-29 13:51:41.969179
7864,840,payment_click,2026-01-06 05:24:26.969179
7865,982,payment_click,2026-03-17 01:16:51.969179
7866,396,payment_click,2026-01-20 20:48:52.969179
7867,471,login,2026-02-22 13:09:00.969179
7868,38,transfer,2026-01-19 21:28:48.969179
7869,632,payment_click,2026-03-10 11:58:58.969179
7870,770,login,2026-01-02 15:12:41.969179
7871,140,login,2026-02-21 04:45:56.969179
7872,183,login,2026-01-17 11:15:08.969179
7873,213,login,2026-03-20 19:42:21.969179
7874,126,login,2026-01-06 20:11:41.969179
7875,140,login,2026-01-15 09:51:52.969179
7876,621,login,2026-02-24 00:26:47.969179
7877,479,transfer,2026-01-07 04:07:25.969179
7878,521,login,2026-01-04 10:22:27.969179
7879,463,login,2026-02-28 11:17:06.969179
7880,32,login,2026-03-28 20:37:32.969179
7881,235,transfer,2026-03-16 16:53:55.969179
7882,73,login,2026-01-08 02:00:15.969179
7883,472,payment_click,2026-03-19 11:31:48.969179
7884,648,payment_click,2026-02-24 02:55:24.969179
7885,766,login,2026-01-11 10:12:59.969179
7886,628,login,2026-03-26 19:50:22.969179
7887,668,transfer,2026-02-09 17:32:21.969179
7888,952,login,2026-02-09 10:51:03.969179
7889,594,login,2026-01-04 17:57:12.969179
7890,619,login,2026-01-19 16:34:03.969179
7891,741,login,2026-03-19 15:42:54.969179
7892,292,payment_click,2026-01-23 20:21:42.969179
7893,629,login,2026-02-13 09:19:20.969179
7894,933,login,2026-01-05 16:33:19.969179
7895,288,transfer,2026-03-12 15:08:56.969179
7896,213,login,2026-02-15 15:30:38.969179
7897,167,login,2026-03-09 17:22:31.969179
7898,49,transfer,2026-01-22 14:40:00.969179
7899,221,login,2026-02-12 18:23:44.969179
7900,402,transfer,2026-03-01 02:26:29.969179
7901,791,login,2026-03-26 01:09:04.969179
7902,289,login,2026-01-29 19:42:22.969179
7903,880,transfer,2026-03-09 13:14:54.969179
7904,969,transfer,2026-01-10 12:49:33.969179
7905,179,transfer,2026-03-10 07:51:56.969179
7906,171,login,2026-01-29 17:51:14.969179
7907,998,transfer,2026-02-27 21:06:58.969179
7908,4,transfer,2026-03-16 09:04:56.969179
7909,336,payment_click,2026-03-28 09:40:45.969179
7910,195,login,2026-03-07 12:28:50.969179
7911,968,login,2025-12-31 13:33:12.969179
7912,464,transfer,2026-03-12 17:10:19.969179
7913,893,login,2026-02-03 21:27:57.969179
7914,770,login,2026-01-08 17:18:17.969179
7915,557,login,2025-12-31 03:25:23.969179
7916,467,login,2026-01-04 23:44:29.969179
7917,344,transfer,2026-02-03 08:35:02.969179
7918,208,login,2026-02-13 15:37:03.969179
7919,627,payment_click,2026-02-03 22:12:15.969179
7920,936,login,2026-01-09 11:40:01.969179
7921,503,login,2026-02-14 07:27:53.969179
7922,130,transfer,2026-02-07 10:40:09.969179
7923,672,transfer,2026-03-18 18:58:24.969179
7924,1,login,2026-02-28 13:31:33.969179
7925,786,payment_click,2026-02-08 05:43:38.969179
7926,487,login,2026-03-07 15:23:23.969179
7927,448,login,2026-02-04 23:33:26.969179
7928,672,payment_click,2026-01-28 23:05:00.969179
7929,777,login,2026-02-15 13:08:51.969179
7930,823,transfer,2026-02-01 12:10:09.969179
7931,323,transfer,2026-02-24 06:23:20.969179
7932,760,login,2026-02-15 16:30:08.969179
7933,24,payment_click,2026-02-03 00:41:34.969179
7934,377,login,2026-02-10 14:55:05.969179
7935,779,payment_click,2026-01-17 12:22:41.969179
7936,156,login,2026-02-20 22:45:05.969179
7937,272,login,2026-01-02 05:15:05.969179
7938,93,login,2026-01-11 05:57:17.969179
7939,873,transfer,2026-03-07 13:30:10.969179
7940,524,transfer,2026-03-22 22:46:06.969179
7941,750,payment_click,2026-03-21 11:11:51.969179
7942,121,login,2026-02-12 19:31:43.969179
7943,452,login,2026-01-15 12:12:04.969179
7944,602,payment_click,2026-03-02 18:02:31.969179
7945,900,login,2026-01-11 22:01:10.969179
7946,587,login,2026-03-24 19:43:23.969179
7947,322,login,2026-01-12 13:11:47.969179
7948,31,payment_click,2026-03-04 06:12:00.969179
7949,952,login,2026-02-25 21:12:14.969179
7950,434,transfer,2026-02-18 14:33:00.969179
7951,707,login,2026-03-08 17:54:11.969179
7952,601,transfer,2026-02-04 14:47:58.969179
7953,610,payment_click,2026-03-01 11:23:56.969179
7954,129,transfer,2026-01-13 08:27:17.969179
7955,453,login,2026-03-18 06:10:56.969179
7956,807,transfer,2025-12-29 12:01:18.969179
7957,436,transfer,2026-01-19 18:04:56.969179
7958,607,login,2026-01-12 06:46:58.969179
7959,676,payment_click,2026-03-24 22:43:26.969179
7960,507,transfer,2026-01-07 15:05:38.969179
7961,963,transfer,2026-02-06 18:05:03.969179
7962,742,transfer,2026-03-03 15:02:14.969179
7963,652,login,2026-01-21 12:26:26.969179
7964,317,payment_click,2026-01-23 07:44:49.969179
7965,464,transfer,2026-01-05 03:26:58.969179
7966,328,login,2025-12-30 22:27:31.969179
7967,907,login,2026-02-07 09:36:35.969179
7968,109,transfer,2026-02-16 23:06:29.969179
7969,526,login,2026-01-08 10:38:45.969179
7970,475,login,2026-02-07 02:15:56.969179
7971,978,transfer,2026-01-15 04:54:37.969179
7972,950,transfer,2026-02-21 22:27:07.969179
7973,392,login,2026-01-03 12:53:56.969179
7974,673,login,2026-01-03 05:37:08.969179
7975,644,login,2026-03-21 22:25:50.969179
7976,113,transfer,2026-02-17 22:45:15.969179
7977,286,transfer,2026-02-27 09:38:48.969179
7978,852,transfer,2026-01-22 06:36:38.969179
7979,606,transfer,2026-01-15 08:40:09.969179
7980,347,login,2026-03-09 21:32:22.969179
7981,601,login,2026-02-25 06:02:08.969179
7982,822,transfer,2025-12-31 09:26:44.969179
7983,646,transfer,2026-03-29 17:37:36.969179
7984,261,login,2026-01-03 18:36:59.969179
7985,718,login,2026-01-31 05:20:42.969179
7986,307,login,2026-03-18 03:29:14.969179
7987,910,login,2026-03-09 12:28:43.969179
7988,34,transfer,2026-03-15 19:25:26.969179
7989,169,payment_click,2026-01-11 16:52:46.969179
7990,345,transfer,2025-12-30 06:49:54.969179
7991,935,login,2026-03-11 01:20:01.969179
7992,146,login,2026-02-26 19:19:30.969179
7993,532,login,2026-02-22 09:08:40.969179
7994,619,login,2026-01-06 22:25:04.969179
7995,648,transfer,2026-03-17 10:20:49.969179
7996,538,transfer,2026-02-26 03:18:57.969179
7997,246,login,2026-01-08 08:01:32.969179
7998,341,payment_click,2026-02-05 15:45:00.969179
7999,667,payment_click,2026-02-28 08:11:17.969179
8000,928,payment_click,2026-03-27 23:28:48.969179
8001,554,login,2026-03-19 21:44:16.969179
8002,690,transfer,2026-03-23 06:37:23.969179
8003,81,payment_click,2026-02-05 10:30:28.969179
8004,689,transfer,2026-01-23 12:08:28.969179
8005,705,login,2026-02-19 13:44:49.969179
8006,191,login,2026-03-18 09:34:27.969179
8007,283,payment_click,2026-02-21 08:53:45.969179
8008,758,payment_click,2026-02-01 20:24:28.969179
8009,612,transfer,2026-01-12 09:46:51.969179
8010,971,login,2026-02-07 00:27:41.969179
8011,489,payment_click,2025-12-30 17:24:31.969179
8012,35,payment_click,2026-03-27 01:17:23.969179
8013,294,transfer,2025-12-30 08:45:18.969179
8014,806,login,2026-03-28 05:38:50.969179
8015,42,login,2026-03-27 22:39:30.969179
8016,170,login,2026-01-03 07:34:30.969179
8017,945,transfer,2026-01-24 02:09:49.969179
8018,569,login,2026-02-25 15:24:16.969179
8019,868,payment_click,2026-01-01 13:26:06.969179
8020,566,login,2026-02-09 03:36:02.969179
8021,394,login,2026-03-17 06:26:02.969179
8022,188,transfer,2026-03-17 20:32:09.969179
8023,296,login,2026-03-02 06:02:34.969179
8024,385,transfer,2025-12-31 12:33:29.969179
8025,888,login,2026-01-08 14:07:59.969179
8026,598,transfer,2026-03-27 06:57:21.969179
8027,64,login,2026-03-27 05:05:37.969179
8028,81,transfer,2026-01-14 01:05:27.969179
8029,780,login,2026-03-20 09:36:30.969179
8030,185,login,2026-03-12 20:27:37.969179
8031,461,transfer,2026-02-18 06:40:04.969179
8032,345,login,2026-01-23 01:15:42.969179
8033,538,payment_click,2026-03-18 05:02:14.969179
8034,238,transfer,2026-03-23 20:00:08.969179
8035,296,payment_click,2026-03-21 22:11:10.969179
8036,878,login,2026-03-28 13:32:38.969179
8037,487,login,2026-01-10 03:55:01.969179
8038,369,login,2026-03-23 07:59:36.969179
8039,299,transfer,2026-01-08 11:17:27.969179
8040,737,login,2025-12-31 22:40:17.969179
8041,840,transfer,2026-03-17 09:48:06.969179
8042,909,transfer,2026-02-11 07:06:59.969179
8043,90,login,2026-02-20 02:57:02.969179
8044,440,transfer,2026-02-17 13:20:16.969179
8045,529,payment_click,2026-02-06 03:37:18.969179
8046,88,transfer,2026-03-11 20:15:23.969179
8047,24,payment_click,2026-02-04 19:09:37.969179
8048,332,login,2026-03-26 19:30:59.969179
8049,735,login,2026-03-15 07:08:52.969179
8050,58,login,2026-02-14 14:37:55.969179
8051,464,transfer,2026-01-16 07:55:20.969179
8052,189,transfer,2026-01-11 19:33:54.969179
8053,464,login,2026-02-11 18:58:15.969179
8054,222,login,2026-03-23 12:05:19.969179
8055,924,login,2026-03-11 13:25:15.969179
8056,963,payment_click,2026-02-18 18:01:24.969179
8057,353,login,2026-02-09 14:22:22.969179
8058,51,login,2026-01-16 17:42:58.969179
8059,88,transfer,2026-01-25 12:42:35.969179
8060,222,login,2026-02-08 17:01:31.969179
8061,488,transfer,2026-02-02 08:12:37.969179
8062,860,transfer,2026-02-17 16:59:15.969179
8063,879,payment_click,2026-01-06 17:37:36.969179
8064,167,payment_click,2026-01-09 20:05:44.969179
8065,706,payment_click,2026-03-05 07:01:49.969179
8066,973,login,2026-03-08 04:37:59.969179
8067,101,payment_click,2026-03-02 07:34:51.969179
8068,714,transfer,2026-01-07 16:57:19.969179
8069,424,login,2026-01-04 00:25:33.969179
8070,525,transfer,2026-01-28 03:25:27.969179
8071,147,login,2026-03-02 04:29:16.969179
8072,262,login,2026-01-02 01:33:38.969179
8073,146,login,2026-02-02 13:24:25.969179
8074,488,payment_click,2026-02-27 19:23:25.969179
8075,521,login,2026-02-06 01:05:57.969179
8076,81,transfer,2026-01-23 08:14:24.969179
8077,580,transfer,2026-02-01 14:35:08.969179
8078,822,payment_click,2026-02-09 02:53:32.969179
8079,126,transfer,2026-03-02 12:52:17.969179
8080,562,login,2026-03-21 13:39:21.969179
8081,582,transfer,2026-01-09 23:55:15.969179
8082,139,payment_click,2026-03-02 20:18:10.969179
8083,951,login,2025-12-30 08:27:50.969179
8084,886,login,2026-01-04 03:00:07.969179
8085,682,login,2026-02-02 00:42:35.969179
8086,602,login,2026-01-14 06:08:43.969179
8087,139,login,2026-01-26 04:23:10.969179
8088,72,payment_click,2026-03-22 19:12:10.969179
8089,245,payment_click,2026-01-24 19:09:13.969179
8090,579,transfer,2026-02-04 12:40:49.969179
8091,642,transfer,2026-01-09 05:52:16.969179
8092,210,payment_click,2026-01-14 06:49:21.969179
8093,194,login,2026-03-14 00:00:04.969179
8094,538,transfer,2026-01-09 09:31:26.969179
8095,332,payment_click,2025-12-30 18:31:59.969179
8096,511,transfer,2026-03-07 13:04:14.969179
8097,293,login,2026-02-07 19:50:39.969179
8098,730,payment_click,2026-02-22 08:49:11.969179
8099,36,login,2026-02-17 22:40:19.969179
8100,528,payment_click,2026-03-24 00:57:10.969179
8101,78,payment_click,2026-01-06 10:10:36.969179
8102,834,transfer,2026-02-27 19:43:10.969179
8103,21,login,2026-02-11 13:51:30.969179
8104,647,payment_click,2026-03-22 15:35:32.969179
8105,245,payment_click,2026-02-12 15:56:15.969179
8106,395,login,2026-02-08 17:33:04.969179
8107,696,transfer,2026-01-19 12:10:59.969179
8108,684,login,2026-03-27 05:18:39.969179
8109,54,login,2026-02-15 19:42:15.969179
8110,93,transfer,2026-02-21 04:12:46.969179
8111,953,transfer,2026-03-28 16:56:16.969179
8112,826,login,2026-01-04 12:21:00.969179
8113,293,login,2026-03-21 19:52:50.969179
8114,376,payment_click,2026-01-23 03:07:05.969179
8115,176,login,2026-03-08 13:35:10.969179
8116,190,login,2026-01-04 08:20:00.969179
8117,758,payment_click,2026-01-10 17:24:23.969179
8118,807,login,2026-01-27 06:59:40.969179
8119,988,transfer,2026-02-03 16:34:55.969179
8120,192,transfer,2026-02-03 14:51:35.969179
8121,616,transfer,2026-01-06 22:39:50.969179
8122,68,transfer,2026-03-04 09:50:05.969179
8123,324,transfer,2026-03-03 16:05:10.969179
8124,155,payment_click,2026-01-27 18:59:09.969179
8125,454,transfer,2026-01-22 08:37:12.969179
8126,226,login,2026-01-17 04:10:33.969179
8127,233,login,2026-01-16 10:09:13.969179
8128,508,login,2026-03-13 13:00:59.969179
8129,104,payment_click,2026-02-18 16:26:37.969179
8130,466,login,2026-02-10 03:43:54.969179
8131,828,payment_click,2026-02-19 07:54:34.969179
8132,428,transfer,2026-03-02 00:41:17.969179
8133,752,payment_click,2026-01-11 16:33:10.969179
8134,926,login,2026-03-22 20:02:34.969179
8135,993,transfer,2026-02-17 05:59:24.969179
8136,442,payment_click,2026-01-18 03:30:33.969179
8137,724,transfer,2026-02-08 22:44:27.969179
8138,126,login,2026-01-08 21:42:40.969179
8139,635,transfer,2026-01-28 00:36:50.969179
8140,36,payment_click,2026-02-26 02:35:28.969179
8141,238,login,2026-02-18 20:11:13.969179
8142,242,payment_click,2026-02-22 11:55:56.969179
8143,133,transfer,2026-02-27 03:31:27.969179
8144,892,transfer,2026-02-28 05:04:31.969179
8145,227,login,2026-03-17 12:30:32.969179
8146,403,login,2026-01-04 18:12:05.969179
8147,396,payment_click,2026-02-20 13:53:48.969179
8148,90,login,2026-03-26 08:32:58.969179
8149,255,login,2026-01-31 05:39:07.969179
8150,956,login,2026-02-05 16:24:01.969179
8151,83,login,2026-01-25 11:47:56.969179
8152,500,login,2026-02-14 06:55:16.969179
8153,651,transfer,2026-03-21 00:12:07.969179
8154,309,login,2026-02-07 13:28:26.969179
8155,532,payment_click,2026-01-24 04:45:49.969179
8156,841,login,2026-02-03 07:47:06.969179
8157,84,transfer,2026-03-29 07:57:15.969179
8158,27,transfer,2026-02-15 18:41:28.969179
8159,570,payment_click,2026-02-16 05:00:56.969179
8160,379,payment_click,2026-01-16 00:43:37.969179
8161,901,payment_click,2026-01-21 05:59:43.969179
8162,330,transfer,2026-02-18 23:29:18.969179
8163,393,payment_click,2026-01-04 11:28:11.969179
8164,217,login,2026-02-23 09:04:53.969179
8165,845,login,2026-02-07 08:25:31.969179
8166,381,transfer,2026-01-25 00:29:04.969179
8167,637,payment_click,2026-01-05 15:15:02.969179
8168,800,login,2026-01-19 17:39:08.969179
8169,712,payment_click,2026-01-17 00:16:56.969179
8170,950,login,2026-01-01 19:45:42.969179
8171,941,transfer,2026-01-22 04:09:31.969179
8172,508,payment_click,2026-01-30 06:02:18.969179
8173,283,payment_click,2026-02-08 05:01:24.969179
8174,214,transfer,2026-01-25 14:25:22.969179
8175,156,transfer,2026-01-16 00:48:16.969179
8176,530,login,2026-01-26 12:21:17.969179
8177,855,login,2026-01-29 01:04:39.969179
8178,617,payment_click,2026-02-25 03:27:26.969179
8179,159,login,2026-02-09 00:41:55.969179
8180,41,login,2025-12-29 03:34:44.969179
8181,802,transfer,2026-02-25 23:35:41.969179
8182,505,login,2026-02-02 23:22:46.969179
8183,519,login,2026-01-03 09:37:46.969179
8184,5,login,2025-12-29 08:58:07.969179
8185,21,login,2026-01-11 08:01:21.969179
8186,646,payment_click,2026-01-05 22:31:04.969179
8187,941,login,2026-02-11 16:47:15.969179
8188,632,transfer,2026-01-09 02:54:19.969179
8189,242,login,2026-02-04 20:30:36.969179
8190,931,transfer,2026-01-30 10:03:21.969179
8191,106,login,2026-02-20 08:58:02.969179
8192,343,transfer,2026-01-02 01:36:17.969179
8193,643,payment_click,2026-03-09 04:27:12.969179
8194,417,login,2026-03-13 22:10:49.969179
8195,38,payment_click,2026-01-30 18:47:49.969179
8196,599,login,2026-02-15 14:31:41.969179
8197,336,login,2026-01-06 16:49:06.969179
8198,473,login,2026-02-13 21:45:47.969179
8199,113,login,2026-01-14 07:34:33.969179
8200,251,transfer,2026-03-07 17:57:58.969179
8201,912,login,2026-02-05 15:50:36.969179
8202,345,login,2025-12-31 12:46:55.969179
8203,874,login,2026-03-05 08:34:52.969179
8204,71,payment_click,2026-02-26 11:45:45.969179
8205,264,login,2026-01-02 06:19:46.969179
8206,899,transfer,2026-02-28 12:54:06.969179
8207,581,transfer,2026-03-03 17:57:17.969179
8208,384,transfer,2026-02-23 09:09:20.969179
8209,767,payment_click,2026-01-20 22:51:01.969179
8210,787,login,2026-03-09 16:40:35.969179
8211,391,login,2026-01-02 09:48:42.969179
8212,598,login,2026-02-11 13:27:21.969179
8213,730,login,2026-02-15 17:07:41.969179
8214,562,login,2026-01-15 21:49:57.969179
8215,473,transfer,2026-03-20 14:23:42.969179
8216,511,login,2026-03-12 00:07:29.969179
8217,134,login,2026-03-15 19:22:43.969179
8218,389,login,2026-03-09 02:17:21.969179
8219,742,login,2026-03-23 22:43:38.969179
8220,61,login,2025-12-31 00:13:18.969179
8221,764,login,2026-01-26 20:24:08.969179
8222,742,payment_click,2026-03-11 15:02:53.969179
8223,470,payment_click,2026-03-23 04:16:22.969179
8224,351,login,2026-01-29 05:34:28.969179
8225,58,payment_click,2026-02-11 19:33:00.969179
8226,918,payment_click,2026-01-30 09:41:21.969179
8227,185,transfer,2026-02-02 21:07:20.969179
8228,203,transfer,2026-03-05 14:46:31.969179
8229,32,payment_click,2026-02-14 21:09:09.969179
8230,657,transfer,2026-03-02 03:20:27.969179
8231,954,transfer,2026-01-11 16:28:45.969179
8232,169,login,2026-01-08 08:24:28.969179
8233,22,transfer,2026-02-26 11:52:38.969179
8234,848,payment_click,2026-03-22 22:56:41.969179
8235,810,transfer,2026-01-13 20:18:02.969179
8236,79,transfer,2026-01-31 07:07:20.969179
8237,136,login,2026-03-21 17:08:05.969179
8238,302,payment_click,2026-02-19 14:19:13.969179
8239,688,login,2026-01-03 17:02:59.969179
8240,883,transfer,2026-01-05 00:00:45.969179
8241,387,login,2026-03-06 22:22:08.969179
8242,589,login,2026-01-08 04:02:03.969179
8243,542,transfer,2026-03-26 07:31:56.969179
8244,284,login,2026-02-17 08:21:11.969179
8245,329,login,2026-01-09 00:07:40.969179
8246,460,payment_click,2026-02-08 01:13:37.969179
8247,153,login,2026-02-28 12:46:08.969179
8248,933,login,2026-03-26 09:53:41.969179
8249,725,login,2026-03-29 11:20:23.969179
8250,691,transfer,2026-03-17 09:01:43.969179
8251,807,login,2026-03-27 00:56:12.969179
8252,487,login,2026-01-03 15:51:55.969179
8253,595,transfer,2026-02-06 09:23:26.969179
8254,712,login,2026-02-02 05:47:31.969179
8255,998,login,2026-03-15 05:11:38.969179
8256,835,login,2026-02-03 15:50:58.969179
8257,982,payment_click,2026-01-22 03:14:03.969179
8258,641,payment_click,2026-02-28 18:11:52.969179
8259,806,payment_click,2026-01-23 20:37:57.969179
8260,948,login,2026-03-23 10:35:34.969179
8261,191,login,2026-03-03 00:49:18.969179
8262,52,login,2026-01-17 04:00:34.969179
8263,595,payment_click,2026-01-01 23:33:28.969179
8264,341,payment_click,2026-03-29 16:30:36.969179
8265,700,transfer,2026-01-24 07:16:46.969179
8266,525,transfer,2026-02-02 01:29:15.969179
8267,731,login,2026-01-04 23:56:37.969179
8268,17,transfer,2026-02-28 04:57:31.969179
8269,242,transfer,2025-12-30 16:46:36.969179
8270,340,payment_click,2026-01-23 04:50:52.969179
8271,670,transfer,2026-02-18 15:58:08.969179
8272,678,login,2026-03-19 06:00:52.969179
8273,651,login,2026-02-24 09:24:17.969179
8274,411,login,2026-03-01 14:42:34.969179
8275,294,transfer,2026-01-24 07:59:26.969179
8276,28,login,2026-02-22 03:58:09.969179
8277,410,login,2026-01-01 03:29:02.969179
8278,359,login,2026-01-11 04:33:23.969179
8279,673,payment_click,2026-01-05 23:41:27.969179
8280,416,login,2026-03-03 18:10:18.969179
8281,182,transfer,2026-01-25 04:50:14.969179
8282,921,login,2026-01-16 00:08:29.969179
8283,792,login,2026-02-15 23:09:58.969179
8284,936,payment_click,2026-01-04 04:19:45.969179
8285,667,transfer,2026-01-22 12:53:36.969179
8286,814,login,2026-01-05 01:36:50.969179
8287,726,payment_click,2026-03-04 14:09:42.969179
8288,340,payment_click,2026-02-09 10:35:54.969179
8289,353,transfer,2026-03-18 06:34:27.969179
8290,69,transfer,2026-03-21 20:14:58.969179
8291,477,login,2026-01-18 04:46:39.969179
8292,325,transfer,2026-01-05 12:43:15.969179
8293,494,login,2025-12-29 22:15:10.969179
8294,295,payment_click,2026-02-08 21:52:30.969179
8295,209,transfer,2025-12-28 22:22:05.969179
8296,157,login,2026-03-14 10:18:46.969179
8297,75,login,2026-02-08 10:00:08.969179
8298,854,login,2026-03-24 00:40:55.969179
8299,287,login,2026-03-27 10:09:38.969179
8300,231,payment_click,2026-03-23 01:25:28.969179
8301,577,login,2026-01-11 01:14:03.969179
8302,271,login,2026-03-23 21:58:08.969179
8303,83,transfer,2026-03-12 09:25:56.969179
8304,586,transfer,2026-01-31 23:08:36.969179
8305,265,transfer,2026-01-22 06:36:24.969179
8306,269,login,2026-01-10 02:06:05.969179
8307,888,login,2026-01-19 07:14:23.969179
8308,301,login,2026-03-04 04:29:42.969179
8309,90,login,2026-01-12 19:00:20.969179
8310,902,login,2026-02-18 10:12:53.969179
8311,360,transfer,2026-02-24 06:08:01.969179
8312,300,login,2026-03-07 06:55:20.969179
8313,2,login,2026-02-24 10:22:37.969179
8314,413,login,2026-02-15 12:27:10.969179
8315,176,login,2026-02-05 07:14:09.969179
8316,125,payment_click,2026-02-10 17:18:51.969179
8317,780,payment_click,2026-01-28 08:25:33.969179
8318,727,login,2026-01-14 07:22:50.969179
8319,882,transfer,2026-01-10 13:30:58.969179
8320,579,payment_click,2026-03-24 01:40:00.969179
8321,178,login,2026-01-26 15:39:11.969179
8322,779,transfer,2026-02-26 08:45:37.969179
8323,5,payment_click,2026-02-13 17:57:38.969179
8324,813,login,2026-01-26 19:04:17.969179
8325,714,payment_click,2026-01-20 00:47:03.969179
8326,117,login,2026-03-18 04:35:16.969179
8327,431,payment_click,2026-01-06 15:23:35.969179
8328,390,payment_click,2026-03-26 08:17:27.969179
8329,848,payment_click,2026-02-03 14:24:43.969179
8330,479,login,2026-02-28 04:41:57.969179
8331,471,transfer,2026-01-17 08:47:59.969179
8332,350,login,2026-03-25 01:26:07.969179
8333,744,transfer,2026-01-03 10:33:32.969179
8334,84,login,2026-03-19 10:12:21.969179
8335,601,login,2026-02-01 14:38:07.969179
8336,227,login,2026-03-25 17:34:04.969179
8337,453,transfer,2026-01-18 15:00:21.969179
8338,447,transfer,2026-02-18 03:55:06.969179
8339,111,login,2026-02-28 01:57:59.969179
8340,323,login,2026-01-31 05:25:08.969179
8341,943,payment_click,2026-02-06 12:58:20.969179
8342,930,login,2026-03-02 18:27:12.969179
8343,524,login,2026-01-30 17:37:50.969179
8344,539,login,2026-03-21 08:05:23.969179
8345,965,login,2026-01-10 12:21:26.969179
8346,105,login,2025-12-30 03:06:47.969179
8347,86,login,2026-02-10 18:23:59.969179
8348,964,transfer,2026-01-11 17:58:10.969179
8349,503,transfer,2026-03-14 18:35:20.969179
8350,506,transfer,2026-01-23 11:55:29.969179
8351,885,login,2026-01-30 09:50:48.969179
8352,156,transfer,2026-02-15 01:43:19.969179
8353,711,login,2026-03-02 11:13:35.969179
8354,496,payment_click,2026-02-21 04:01:56.969179
8355,941,login,2026-01-15 19:33:43.969179
8356,994,payment_click,2025-12-30 17:18:50.969179
8357,386,transfer,2026-01-15 09:39:39.969179
8358,649,login,2026-01-26 18:08:21.969179
8359,463,transfer,2026-03-22 07:11:10.969179
8360,543,login,2026-01-18 01:07:48.969179
8361,676,transfer,2026-03-09 06:26:52.969179
8362,113,payment_click,2026-02-08 00:36:53.969179
8363,873,transfer,2026-02-05 10:50:03.969179
8364,783,payment_click,2026-01-25 00:52:14.969179
8365,865,login,2026-03-29 02:08:24.969179
8366,446,transfer,2026-01-08 00:35:53.969179
8367,287,transfer,2026-01-08 19:00:03.969179
8368,923,login,2026-02-24 22:23:00.969179
8369,770,login,2026-01-07 12:17:44.969179
8370,201,payment_click,2026-02-14 06:24:48.969179
8371,811,transfer,2026-01-21 00:12:52.969179
8372,883,transfer,2026-02-27 02:28:51.969179
8373,379,transfer,2026-03-06 06:56:39.969179
8374,513,transfer,2026-03-29 13:31:49.969179
8375,723,login,2026-03-25 03:31:01.969179
8376,265,transfer,2026-03-27 14:21:34.969179
8377,188,login,2026-02-18 04:59:16.969179
8378,898,login,2026-03-02 22:52:12.969179
8379,357,payment_click,2026-02-09 06:33:47.969179
8380,241,payment_click,2025-12-30 10:00:32.969179
8381,954,transfer,2026-03-04 18:16:40.969179
8382,193,login,2026-03-15 08:04:23.969179
8383,110,login,2026-03-04 21:37:50.969179
8384,908,login,2026-03-21 05:05:30.969179
8385,951,transfer,2026-03-16 18:37:57.969179
8386,986,payment_click,2026-03-25 15:15:04.969179
8387,906,payment_click,2026-01-24 03:44:35.969179
8388,499,transfer,2026-01-24 08:17:29.969179
8389,623,payment_click,2025-12-29 21:03:31.969179
8390,65,payment_click,2026-01-04 04:06:32.969179
8391,65,login,2026-02-14 08:35:11.969179
8392,317,transfer,2026-03-16 11:01:46.969179
8393,747,login,2026-03-08 22:49:14.969179
8394,95,login,2026-02-10 17:06:03.969179
8395,459,login,2026-01-02 03:29:35.969179
8396,709,transfer,2026-03-28 17:15:35.969179
8397,803,transfer,2026-01-17 05:28:28.969179
8398,395,payment_click,2026-02-27 08:29:55.969179
8399,196,transfer,2026-01-25 20:06:39.969179
8400,550,login,2026-01-09 16:22:59.969179
8401,882,login,2026-03-18 08:27:38.969179
8402,39,login,2026-02-26 04:32:42.969179
8403,149,transfer,2026-01-24 02:48:33.969179
8404,376,payment_click,2026-03-14 15:05:04.969179
8405,676,login,2026-01-04 00:27:31.969179
8406,366,transfer,2026-03-27 19:58:53.969179
8407,732,login,2025-12-30 07:04:26.969179
8408,456,login,2026-02-07 10:54:11.969179
8409,276,payment_click,2026-02-21 00:09:35.969179
8410,555,login,2026-01-26 16:17:29.969179
8411,510,transfer,2026-03-22 23:57:53.969179
8412,238,transfer,2026-01-22 10:55:09.969179
8413,405,transfer,2026-02-23 06:09:56.969179
8414,163,payment_click,2026-02-17 02:56:31.969179
8415,320,transfer,2026-02-21 08:45:32.969179
8416,619,transfer,2026-03-22 04:23:13.969179
8417,800,transfer,2026-02-14 00:39:32.969179
8418,804,login,2026-03-27 00:25:02.969179
8419,617,login,2026-03-27 07:11:59.969179
8420,69,transfer,2026-03-22 18:38:11.969179
8421,109,login,2026-03-28 22:35:16.969179
8422,180,transfer,2026-03-14 03:24:20.969179
8423,132,login,2026-03-06 08:21:39.969179
8424,519,login,2026-03-07 01:14:02.969179
8425,994,transfer,2026-01-28 22:29:40.969179
8426,852,transfer,2026-03-17 11:41:42.969179
8427,455,transfer,2026-02-09 18:11:01.969179
8428,408,login,2026-01-18 17:14:36.969179
8429,661,login,2026-01-19 11:40:33.969179
